{ 0, 2, 0, 0, 2, 16, "VVCSH", "Vertical V-Component of Shear", "1/s"},
{ 0, 1, 0, 0, 2, 17, "UFLX", "Momentum Flux, U-Component", "N/m^2"},
{ 0, 2, 0, 0, 2, 17, "UFLX", "Momentum Flux, U-Component", "N/m^2"},
{ 0, 1, 0, 0, 2, 18, "VFLX", "Momentum Flux, V-Component", "N/m^2"},
{ 0, 2, 0, 0, 2, 18, "VFLX", "Momentum Flux, V-Component", "N/m^2"},
{ 0, 1, 0, 0, 2, 19, "WMIXE", "Wind Mixing Energy", "J"},
{ 0, 2, 0, 0, 2, 19, "WMIXE", "Wind Mixing Energy", "J"},
{ 0, 1, 0, 0, 2, 20, "BLYDP", "Boundary Layer Dissipation", "W/m^2"},
{ 0, 2, 0, 0, 2, 20, "BLYDP", "Boundary Layer Dissipation", "W/m^2"},
{ 0, 1, 0, 0, 2, 21, "var2m21", "Maximum Wind Speed", "m/s"},
{ 0, 2, 0, 0, 2, 21, "var2m21", "Maximum Wind Speed", "m/s"},
{ 0, 1, 0, 0, 2, 22, "GUST", "Wind Speed (Gust)", "m/s"},
{ 0, 2, 0, 0, 2, 22, "GUST", "Wind Speed (Gust)", "m/s"},
{ 0, 1, 0, 0, 2, 23, "var2m23", "U-Component of Wind (Gust)", "m/s"},
{ 0, 2, 0, 0, 2, 23, "var2m23", "U-Component of Wind (Gust)", "m/s"},
{ 0, 1, 0, 0, 2, 24, "var2m24", "V-Component of Wind (Gust)", "m/s"},
{ 0, 2, 0, 0, 2, 24, "var2m24", "V-Component of Wind (Gust)", "m/s"},
{ 0, 1, 0, 0, 2, 25, "VWSH", "Vertical speed sheer", "1/s"},
{ 0, 2, 0, 0, 2, 25, "VWSH", "Vertical speed sheer", "1/s"},
{ 0, 1, 0, 0, 2, 26, "MFLX", "Horizontal Momentum Flux", "N/m^2"},
{ 0, 2, 0, 0, 2, 26, "MFLX", "Horizontal Momentum Flux", "N/m^2"},
{ 0, 1, 0, 0, 2, 27, "USTM", "U-Component Storm Motion", "m/s"},
{ 0, 2, 0, 0, 2, 27, "USTM", "U-Component Storm Motion", "m/s"},
{ 0, 1, 0, 0, 2, 28, "VSTM", "V-Component Storm Motion", "m/s"},
{ 0, 2, 0, 0, 2, 28, "VSTM", "V-Component Storm Motion", "m/s"},
{ 0, 1, 0, 0, 2, 29, "CD", "Drag Coefficient", "Numeric"},
